Injection,Layer,TensorIndex,Bit
7344,conv2d_17,"(1, 1, 14, 21)",13
7345,conv2d_17,"(2, 2, 57, 36)",29
7346,conv2d_17,"(1, 2, 49, 19)",15
7347,conv2d_17,"(0, 1, 45, 13)",24
7348,conv2d_17,"(0, 1, 2, 8)",16
7349,conv2d_17,"(0, 0, 22, 5)",8
7350,conv2d_17,"(2, 2, 34, 23)",21
7351,conv2d_17,"(0, 2, 25, 42)",21
7352,conv2d_17,"(2, 0, 3, 45)",8
7353,conv2d_17,"(0, 1, 1, 37)",16
7354,conv2d_17,"(2, 1, 34, 27)",27
7355,conv2d_17,"(2, 0, 50, 16)",2
7356,conv2d_17,"(0, 0, 23, 8)",4
7357,conv2d_17,"(2, 0, 9, 2)",1
7358,conv2d_17,"(2, 1, 31, 55)",21
7359,conv2d_17,"(2, 2, 58, 37)",18
7360,conv2d_17,"(0, 0, 8, 14)",11
7361,conv2d_17,"(0, 1, 32, 42)",5
7362,conv2d_17,"(0, 0, 13, 44)",20
7363,conv2d_17,"(0, 2, 42, 49)",16
7364,conv2d_17,"(0, 0, 5, 55)",29
7365,conv2d_17,"(1, 0, 39, 1)",7
7366,conv2d_17,"(0, 1, 60, 16)",10
7367,conv2d_17,"(0, 0, 34, 31)",25
7368,conv2d_17,"(2, 0, 58, 24)",31
7369,conv2d_17,"(1, 2, 60, 49)",21
7370,conv2d_17,"(1, 1, 37, 23)",11
7371,conv2d_17,"(1, 2, 29, 54)",29
7372,conv2d_17,"(2, 0, 63, 14)",6
7373,conv2d_17,"(0, 2, 25, 11)",21
7374,conv2d_17,"(0, 0, 7, 39)",6
7375,conv2d_17,"(2, 0, 0, 19)",2
7376,conv2d_17,"(0, 1, 36, 6)",3
7377,conv2d_17,"(1, 1, 31, 2)",29
7378,conv2d_17,"(1, 2, 43, 35)",23
7379,conv2d_17,"(1, 0, 39, 26)",7
7380,conv2d_17,"(0, 0, 42, 7)",16
7381,conv2d_17,"(0, 0, 60, 33)",4
7382,conv2d_17,"(1, 1, 13, 44)",4
7383,conv2d_17,"(2, 1, 35, 43)",26
7384,conv2d_17,"(2, 1, 57, 19)",5
7385,conv2d_17,"(1, 2, 47, 25)",30
7386,conv2d_17,"(1, 1, 62, 54)",17
7387,conv2d_17,"(0, 0, 2, 60)",5
7388,conv2d_17,"(0, 2, 7, 38)",30
7389,conv2d_17,"(0, 0, 17, 38)",18
7390,conv2d_17,"(0, 2, 15, 36)",6
7391,conv2d_17,"(0, 1, 46, 31)",16
7392,conv2d_17,"(2, 1, 22, 55)",31
7393,conv2d_17,"(1, 2, 16, 45)",12
7394,conv2d_17,"(2, 0, 2, 25)",30
7395,conv2d_17,"(2, 1, 63, 49)",6
7396,conv2d_17,"(1, 0, 36, 22)",29
7397,conv2d_17,"(2, 0, 45, 26)",20
7398,conv2d_17,"(0, 2, 14, 6)",27
7399,conv2d_17,"(0, 2, 31, 34)",7
7400,conv2d_17,"(0, 0, 20, 21)",4
7401,conv2d_17,"(0, 1, 27, 43)",2
7402,conv2d_17,"(0, 2, 2, 27)",12
7403,conv2d_17,"(1, 1, 41, 13)",16
7404,conv2d_17,"(2, 1, 46, 13)",0
7405,conv2d_17,"(0, 2, 30, 10)",31
7406,conv2d_17,"(2, 1, 35, 61)",17
7407,conv2d_17,"(0, 0, 61, 18)",24
7408,conv2d_17,"(2, 2, 54, 50)",1
7409,conv2d_17,"(2, 0, 46, 10)",15
7410,conv2d_17,"(2, 1, 12, 39)",29
7411,conv2d_17,"(2, 2, 22, 0)",10
7412,conv2d_17,"(1, 1, 56, 37)",13
7413,conv2d_17,"(1, 2, 20, 44)",21
7414,conv2d_17,"(1, 0, 30, 36)",20
7415,conv2d_17,"(2, 1, 50, 49)",17
7416,conv2d_17,"(0, 0, 49, 56)",19
7417,conv2d_17,"(0, 0, 16, 63)",28
7418,conv2d_17,"(2, 1, 45, 8)",1
7419,conv2d_17,"(1, 0, 5, 39)",7
7420,conv2d_17,"(1, 1, 30, 8)",14
7421,conv2d_17,"(2, 1, 55, 55)",5
7422,conv2d_17,"(1, 0, 14, 22)",12
7423,conv2d_17,"(1, 1, 47, 35)",3
7424,conv2d_17,"(1, 2, 11, 12)",2
7425,conv2d_17,"(2, 0, 41, 55)",2
7426,conv2d_17,"(2, 0, 47, 31)",28
7427,conv2d_17,"(1, 2, 20, 63)",15
7428,conv2d_17,"(2, 1, 49, 50)",30
7429,conv2d_17,"(0, 2, 52, 17)",13
7430,conv2d_17,"(0, 0, 50, 18)",21
7431,conv2d_17,"(1, 2, 25, 23)",14
7432,conv2d_17,"(1, 0, 17, 18)",16
7433,conv2d_17,"(1, 1, 27, 50)",30
7434,conv2d_17,"(0, 1, 30, 19)",25
7435,conv2d_17,"(2, 2, 51, 26)",26
7436,conv2d_17,"(2, 0, 43, 32)",13
7437,conv2d_17,"(1, 1, 19, 40)",27
7438,conv2d_17,"(1, 0, 30, 3)",21
7439,conv2d_17,"(1, 1, 43, 52)",12
7440,conv2d_17,"(2, 0, 59, 26)",19
7441,conv2d_17,"(0, 0, 63, 55)",2
7442,conv2d_17,"(1, 1, 11, 36)",18
7443,conv2d_17,"(2, 1, 15, 61)",22
7444,conv2d_17,"(1, 1, 49, 57)",31
7445,conv2d_17,"(1, 2, 32, 32)",16
7446,conv2d_17,"(2, 1, 4, 38)",0
7447,conv2d_17,"(0, 1, 25, 18)",30
7448,conv2d_17,"(0, 1, 47, 25)",20
7449,conv2d_17,"(1, 0, 26, 23)",20
7450,conv2d_17,"(2, 2, 49, 56)",25
7451,conv2d_17,"(2, 0, 38, 49)",19
7452,conv2d_17,"(1, 2, 0, 28)",3
7453,conv2d_17,"(0, 0, 11, 29)",31
7454,conv2d_17,"(2, 1, 55, 48)",16
7455,conv2d_17,"(2, 1, 23, 0)",15
7456,conv2d_17,"(0, 0, 48, 37)",1
7457,conv2d_17,"(2, 0, 19, 29)",31
7458,conv2d_17,"(0, 1, 1, 56)",24
7459,conv2d_17,"(1, 2, 54, 43)",22
7460,conv2d_17,"(2, 2, 49, 3)",3
7461,conv2d_17,"(2, 0, 31, 20)",25
7462,conv2d_17,"(2, 1, 18, 55)",25
7463,conv2d_17,"(0, 2, 7, 63)",9
7464,conv2d_17,"(1, 1, 5, 57)",4
7465,conv2d_17,"(2, 2, 58, 57)",5
7466,conv2d_17,"(1, 1, 43, 61)",22
7467,conv2d_17,"(1, 2, 17, 53)",21
7468,conv2d_17,"(0, 1, 11, 47)",16
7469,conv2d_17,"(0, 0, 38, 11)",19
7470,conv2d_17,"(2, 1, 58, 16)",8
7471,conv2d_17,"(2, 2, 30, 23)",7
7472,conv2d_17,"(1, 0, 19, 6)",27
7473,conv2d_17,"(2, 2, 8, 2)",23
7474,conv2d_17,"(2, 1, 7, 1)",14
7475,conv2d_17,"(0, 2, 33, 6)",19
7476,conv2d_17,"(1, 1, 57, 18)",12
7477,conv2d_17,"(1, 2, 49, 27)",3
7478,conv2d_17,"(1, 0, 50, 48)",28
7479,conv2d_17,"(2, 2, 29, 26)",25
7480,conv2d_17,"(2, 2, 48, 29)",25
7481,conv2d_17,"(0, 0, 18, 57)",4
7482,conv2d_17,"(1, 1, 49, 50)",23
7483,conv2d_17,"(2, 0, 53, 12)",16
7484,conv2d_17,"(2, 2, 48, 46)",11
7485,conv2d_17,"(1, 1, 37, 15)",17
7486,conv2d_17,"(0, 0, 4, 47)",28
7487,conv2d_17,"(2, 2, 58, 1)",5
7488,conv2d_17,"(1, 2, 18, 19)",4
7489,conv2d_17,"(2, 1, 61, 41)",15
7490,conv2d_17,"(0, 0, 4, 15)",27
7491,conv2d_17,"(1, 1, 3, 42)",5
7492,conv2d_17,"(0, 2, 28, 10)",0
7493,conv2d_17,"(0, 0, 16, 55)",21
7494,conv2d_17,"(0, 1, 3, 62)",0
7495,conv2d_17,"(0, 1, 39, 29)",25
7496,conv2d_17,"(1, 0, 62, 39)",31
7497,conv2d_17,"(2, 0, 49, 28)",21
7498,conv2d_17,"(2, 0, 7, 59)",13
7499,conv2d_17,"(1, 0, 12, 26)",4
7500,conv2d_17,"(0, 0, 44, 18)",12
7501,conv2d_17,"(1, 2, 36, 17)",28
7502,conv2d_17,"(2, 2, 48, 16)",9
7503,conv2d_17,"(2, 1, 27, 55)",6
7504,conv2d_17,"(0, 2, 58, 15)",27
7505,conv2d_17,"(0, 0, 62, 31)",4
7506,conv2d_17,"(2, 0, 9, 46)",15
7507,conv2d_17,"(2, 0, 29, 37)",10
7508,conv2d_17,"(2, 0, 20, 32)",22
7509,conv2d_17,"(1, 2, 41, 43)",16
7510,conv2d_17,"(0, 2, 26, 12)",18
7511,conv2d_17,"(2, 0, 5, 26)",13
7512,conv2d_17,"(1, 0, 56, 50)",16
7513,conv2d_17,"(1, 2, 11, 39)",7
7514,conv2d_17,"(1, 1, 27, 35)",31
7515,conv2d_17,"(0, 0, 22, 48)",5
7516,conv2d_17,"(2, 2, 51, 17)",28
7517,conv2d_17,"(2, 1, 18, 46)",29
7518,conv2d_17,"(0, 2, 41, 13)",9
7519,conv2d_17,"(2, 2, 51, 53)",20
7520,conv2d_17,"(1, 2, 4, 20)",7
7521,conv2d_17,"(1, 2, 37, 16)",6
7522,conv2d_17,"(1, 2, 50, 32)",0
7523,conv2d_17,"(0, 1, 25, 47)",25
7524,conv2d_17,"(1, 2, 52, 4)",14
7525,conv2d_17,"(0, 1, 42, 48)",29
7526,conv2d_17,"(2, 2, 13, 29)",2
7527,conv2d_17,"(0, 2, 34, 38)",1
7528,conv2d_17,"(0, 0, 3, 26)",9
7529,conv2d_17,"(0, 2, 32, 30)",19
7530,conv2d_17,"(0, 0, 62, 52)",14
7531,conv2d_17,"(2, 0, 4, 39)",27
7532,conv2d_17,"(1, 0, 33, 49)",9
7533,conv2d_17,"(0, 2, 53, 13)",7
7534,conv2d_17,"(1, 1, 57, 5)",17
7535,conv2d_17,"(1, 0, 17, 28)",1
7536,conv2d_17,"(0, 1, 9, 30)",21
7537,conv2d_17,"(0, 1, 53, 46)",30
7538,conv2d_17,"(0, 0, 13, 3)",28
7539,conv2d_17,"(1, 0, 35, 63)",28
7540,conv2d_17,"(1, 1, 54, 17)",29
7541,conv2d_17,"(2, 0, 23, 13)",25
7542,conv2d_17,"(1, 2, 61, 42)",1
7543,conv2d_17,"(2, 2, 46, 22)",28
7544,conv2d_17,"(0, 1, 52, 10)",19
7545,conv2d_17,"(1, 1, 38, 40)",28
7546,conv2d_17,"(0, 0, 46, 38)",12
7547,conv2d_17,"(0, 0, 48, 59)",25
7548,conv2d_17,"(0, 2, 20, 4)",16
7549,conv2d_17,"(0, 0, 33, 39)",7
7550,conv2d_17,"(1, 1, 5, 58)",12
7551,conv2d_17,"(1, 1, 3, 41)",21
7552,conv2d_17,"(1, 2, 29, 55)",22
7553,conv2d_17,"(1, 2, 37, 17)",7
7554,conv2d_17,"(2, 1, 38, 50)",9
7555,conv2d_17,"(2, 0, 56, 2)",23
7556,conv2d_17,"(1, 1, 36, 51)",1
7557,conv2d_17,"(0, 1, 40, 20)",22
7558,conv2d_17,"(1, 0, 18, 30)",28
7559,conv2d_17,"(2, 1, 5, 2)",11
7560,conv2d_17,"(1, 2, 15, 38)",14
7561,conv2d_17,"(0, 2, 46, 19)",12
7562,conv2d_17,"(1, 1, 10, 4)",8
7563,conv2d_17,"(0, 2, 32, 49)",23
7564,conv2d_17,"(2, 1, 12, 52)",11
7565,conv2d_17,"(0, 2, 51, 17)",4
7566,conv2d_17,"(1, 2, 29, 58)",15
7567,conv2d_17,"(0, 2, 54, 11)",6
7568,conv2d_17,"(0, 0, 60, 32)",4
7569,conv2d_17,"(0, 1, 57, 22)",22
7570,conv2d_17,"(0, 1, 54, 2)",23
7571,conv2d_17,"(1, 0, 59, 39)",30
7572,conv2d_17,"(2, 2, 28, 27)",17
7573,conv2d_17,"(1, 2, 22, 12)",22
7574,conv2d_17,"(2, 2, 48, 40)",4
7575,conv2d_17,"(1, 0, 20, 41)",3
7576,conv2d_17,"(2, 1, 25, 3)",11
7577,conv2d_17,"(2, 2, 24, 22)",20
7578,conv2d_17,"(1, 2, 33, 10)",7
7579,conv2d_17,"(1, 2, 63, 4)",3
7580,conv2d_17,"(2, 1, 25, 0)",17
7581,conv2d_17,"(1, 1, 17, 25)",24
7582,conv2d_17,"(0, 0, 18, 3)",28
7583,conv2d_17,"(0, 0, 41, 50)",3
7584,conv2d_17,"(2, 1, 46, 24)",28
7585,conv2d_17,"(1, 1, 48, 25)",4
7586,conv2d_17,"(2, 2, 35, 26)",24
7587,conv2d_17,"(0, 1, 8, 36)",29
7588,conv2d_17,"(2, 0, 58, 48)",23
7589,conv2d_17,"(0, 2, 41, 33)",13
7590,conv2d_17,"(2, 0, 34, 47)",0
7591,conv2d_17,"(0, 1, 56, 31)",14
7592,conv2d_17,"(0, 0, 63, 17)",24
7593,conv2d_17,"(1, 0, 12, 21)",5
7594,conv2d_17,"(0, 0, 28, 39)",24
7595,conv2d_17,"(0, 1, 38, 41)",2
7596,conv2d_17,"(1, 1, 22, 22)",15
7597,conv2d_17,"(0, 1, 2, 5)",8
7598,conv2d_17,"(2, 1, 23, 37)",19
7599,conv2d_17,"(0, 0, 12, 42)",15
7600,conv2d_17,"(0, 2, 60, 31)",4
7601,conv2d_17,"(0, 0, 62, 63)",12
7602,conv2d_17,"(2, 2, 29, 34)",6
7603,conv2d_17,"(2, 1, 42, 41)",13
7604,conv2d_17,"(0, 2, 21, 13)",27
7605,conv2d_17,"(1, 1, 22, 54)",6
7606,conv2d_17,"(0, 0, 14, 25)",17
7607,conv2d_17,"(1, 0, 40, 38)",26
7608,conv2d_17,"(0, 1, 50, 15)",25
7609,conv2d_17,"(0, 1, 57, 2)",19
7610,conv2d_17,"(1, 1, 2, 11)",5
7611,conv2d_17,"(1, 2, 19, 45)",26
7612,conv2d_17,"(2, 0, 7, 38)",11
7613,conv2d_17,"(0, 1, 33, 11)",3
7614,conv2d_17,"(1, 0, 38, 16)",27
7615,conv2d_17,"(0, 1, 27, 8)",17
7616,conv2d_17,"(0, 1, 40, 50)",28
7617,conv2d_17,"(0, 0, 21, 51)",21
7618,conv2d_17,"(2, 0, 28, 25)",3
7619,conv2d_17,"(2, 0, 23, 50)",0
7620,conv2d_17,"(0, 0, 50, 50)",4
7621,conv2d_17,"(1, 2, 15, 23)",0
7622,conv2d_17,"(1, 2, 47, 56)",4
7623,conv2d_17,"(2, 2, 26, 41)",21
7624,conv2d_17,"(1, 0, 42, 11)",26
7625,conv2d_17,"(1, 0, 1, 30)",21
7626,conv2d_17,"(2, 0, 18, 18)",28
7627,conv2d_17,"(0, 1, 62, 33)",4
7628,conv2d_17,"(0, 1, 1, 3)",29
7629,conv2d_17,"(0, 1, 35, 46)",24
7630,conv2d_17,"(2, 2, 49, 50)",31
7631,conv2d_17,"(0, 2, 26, 0)",17
7632,conv2d_17,"(1, 0, 41, 10)",27
7633,conv2d_17,"(0, 2, 35, 43)",29
7634,conv2d_17,"(0, 1, 2, 2)",2
7635,conv2d_17,"(2, 0, 20, 63)",9
7636,conv2d_17,"(2, 2, 57, 33)",29
7637,conv2d_17,"(2, 2, 24, 54)",21
7638,conv2d_17,"(1, 0, 49, 51)",4
7639,conv2d_17,"(2, 2, 31, 52)",28
7640,conv2d_17,"(1, 1, 41, 28)",30
7641,conv2d_17,"(1, 0, 17, 22)",7
7642,conv2d_17,"(2, 2, 20, 12)",28
7643,conv2d_17,"(2, 0, 31, 2)",17
7644,conv2d_17,"(2, 1, 25, 4)",28
7645,conv2d_17,"(1, 2, 59, 25)",25
7646,conv2d_17,"(0, 2, 0, 17)",26
7647,conv2d_17,"(2, 2, 8, 30)",31
7648,conv2d_17,"(0, 2, 54, 50)",9
7649,conv2d_17,"(1, 0, 31, 33)",20
7650,conv2d_17,"(2, 2, 49, 49)",8
7651,conv2d_17,"(0, 0, 55, 58)",4
7652,conv2d_17,"(1, 0, 57, 5)",18
7653,conv2d_17,"(1, 2, 4, 43)",1
7654,conv2d_17,"(0, 0, 7, 9)",16
7655,conv2d_17,"(1, 0, 1, 60)",15
7656,conv2d_17,"(0, 1, 11, 4)",24
7657,conv2d_17,"(2, 2, 33, 63)",18
7658,conv2d_17,"(1, 1, 10, 19)",15
7659,conv2d_17,"(2, 0, 62, 58)",21
7660,conv2d_17,"(0, 2, 8, 1)",1
7661,conv2d_17,"(2, 1, 63, 50)",4
7662,conv2d_17,"(0, 2, 2, 38)",2
7663,conv2d_17,"(0, 1, 48, 15)",26
7664,conv2d_17,"(1, 0, 43, 6)",6
7665,conv2d_17,"(2, 0, 39, 58)",12
7666,conv2d_17,"(2, 1, 34, 44)",28
7667,conv2d_17,"(1, 1, 51, 63)",20
7668,conv2d_17,"(2, 2, 34, 34)",24
7669,conv2d_17,"(1, 1, 58, 19)",16
7670,conv2d_17,"(1, 2, 25, 13)",24
7671,conv2d_17,"(2, 1, 63, 7)",25
7672,conv2d_17,"(0, 0, 47, 19)",21
7673,conv2d_17,"(0, 1, 34, 56)",23
7674,conv2d_17,"(0, 2, 48, 33)",20
7675,conv2d_17,"(2, 0, 37, 34)",22
7676,conv2d_17,"(2, 1, 58, 31)",9
7677,conv2d_17,"(1, 0, 1, 40)",21
7678,conv2d_17,"(2, 1, 52, 7)",16
7679,conv2d_17,"(2, 1, 63, 14)",0
7680,conv2d_17,"(0, 0, 6, 4)",13
7681,conv2d_17,"(2, 1, 1, 46)",27
7682,conv2d_17,"(0, 0, 6, 23)",25
7683,conv2d_17,"(2, 1, 49, 24)",28
7684,conv2d_17,"(2, 2, 8, 20)",23
7685,conv2d_17,"(0, 2, 26, 2)",26
7686,conv2d_17,"(2, 2, 63, 56)",16
7687,conv2d_17,"(0, 1, 61, 53)",19
7688,conv2d_17,"(0, 0, 27, 25)",29
7689,conv2d_17,"(1, 2, 14, 5)",16
7690,conv2d_17,"(1, 1, 38, 13)",16
7691,conv2d_17,"(0, 2, 25, 6)",26
7692,conv2d_17,"(1, 1, 56, 3)",15
7693,conv2d_17,"(1, 2, 58, 15)",0
7694,conv2d_17,"(2, 0, 41, 16)",31
7695,conv2d_17,"(2, 2, 21, 5)",0
7696,conv2d_17,"(2, 2, 52, 21)",25
7697,conv2d_17,"(2, 0, 38, 40)",31
7698,conv2d_17,"(2, 2, 18, 9)",5
7699,conv2d_17,"(0, 1, 19, 32)",9
7700,conv2d_17,"(0, 2, 21, 27)",22
7701,conv2d_17,"(1, 1, 46, 34)",4
7702,conv2d_17,"(1, 0, 38, 61)",22
7703,conv2d_17,"(2, 1, 4, 2)",21
7704,conv2d_17,"(0, 1, 16, 34)",16
7705,conv2d_17,"(0, 0, 0, 55)",5
7706,conv2d_17,"(2, 1, 5, 43)",18
7707,conv2d_17,"(2, 1, 11, 37)",0
7708,conv2d_17,"(1, 0, 17, 62)",2
7709,conv2d_17,"(1, 1, 36, 20)",17
7710,conv2d_17,"(2, 2, 44, 43)",13
7711,conv2d_17,"(2, 2, 38, 12)",9
7712,conv2d_17,"(1, 1, 51, 39)",14
7713,conv2d_17,"(0, 1, 61, 1)",1
7714,conv2d_17,"(0, 0, 45, 28)",18
7715,conv2d_17,"(0, 1, 21, 27)",14
7716,conv2d_17,"(2, 2, 5, 2)",0
7717,conv2d_17,"(2, 0, 28, 33)",15
7718,conv2d_17,"(0, 2, 54, 23)",10
7719,conv2d_17,"(1, 2, 12, 18)",25
7720,conv2d_17,"(0, 1, 3, 58)",2
7721,conv2d_17,"(0, 1, 10, 19)",3
7722,conv2d_17,"(0, 1, 57, 8)",4
7723,conv2d_17,"(1, 0, 28, 22)",28
7724,conv2d_17,"(1, 0, 39, 14)",31
7725,conv2d_17,"(1, 1, 38, 5)",3
7726,conv2d_17,"(0, 1, 27, 34)",15
7727,conv2d_17,"(1, 0, 60, 26)",7
7728,conv2d_17,"(0, 2, 7, 59)",0
7729,conv2d_17,"(2, 0, 17, 19)",24
7730,conv2d_17,"(1, 0, 63, 22)",29
7731,conv2d_17,"(0, 2, 5, 35)",14
7732,conv2d_17,"(1, 0, 11, 48)",1
7733,conv2d_17,"(1, 2, 15, 56)",14
7734,conv2d_17,"(0, 2, 27, 41)",0
7735,conv2d_17,"(2, 1, 44, 23)",28
7736,conv2d_17,"(1, 1, 1, 3)",22
7737,conv2d_17,"(2, 0, 13, 42)",22
7738,conv2d_17,"(1, 1, 21, 39)",4
7739,conv2d_17,"(0, 0, 54, 54)",0
7740,conv2d_17,"(1, 2, 13, 28)",5
7741,conv2d_17,"(2, 0, 13, 14)",9
7742,conv2d_17,"(2, 2, 29, 54)",16
7743,conv2d_17,"(2, 0, 57, 49)",9
7744,conv2d_17,"(0, 1, 4, 29)",13
7745,conv2d_17,"(2, 2, 5, 55)",10
7746,conv2d_17,"(2, 1, 21, 16)",31
7747,conv2d_17,"(1, 1, 63, 29)",2
7748,conv2d_17,"(1, 1, 22, 29)",28
7749,conv2d_17,"(0, 1, 56, 51)",15
7750,conv2d_17,"(1, 2, 20, 40)",4
7751,conv2d_17,"(0, 2, 16, 34)",15
7752,conv2d_17,"(0, 2, 34, 17)",9
7753,conv2d_17,"(2, 2, 32, 42)",18
7754,conv2d_17,"(2, 0, 31, 45)",1
7755,conv2d_17,"(0, 1, 41, 30)",4
7756,conv2d_17,"(0, 2, 51, 46)",26
7757,conv2d_17,"(1, 0, 34, 42)",7
7758,conv2d_17,"(0, 2, 29, 34)",6
7759,conv2d_17,"(1, 0, 27, 37)",21
7760,conv2d_17,"(1, 1, 27, 60)",10
7761,conv2d_17,"(1, 1, 12, 26)",4
7762,conv2d_17,"(0, 2, 56, 32)",6
7763,conv2d_17,"(2, 2, 22, 11)",26
7764,conv2d_17,"(2, 2, 34, 15)",7
7765,conv2d_17,"(1, 1, 55, 38)",0
7766,conv2d_17,"(0, 1, 49, 57)",8
7767,conv2d_17,"(2, 0, 39, 43)",23
7768,conv2d_17,"(2, 2, 26, 48)",17
7769,conv2d_17,"(1, 2, 4, 9)",13
7770,conv2d_17,"(1, 0, 27, 57)",17
7771,conv2d_17,"(2, 1, 14, 35)",23
7772,conv2d_17,"(0, 2, 16, 49)",22
7773,conv2d_17,"(0, 1, 54, 50)",21
7774,conv2d_17,"(1, 0, 13, 55)",0
7775,conv2d_17,"(1, 0, 59, 43)",7
7776,conv2d_17,"(2, 2, 45, 18)",30
7777,conv2d_17,"(1, 2, 31, 31)",9
7778,conv2d_17,"(2, 0, 16, 50)",9
7779,conv2d_17,"(2, 1, 12, 13)",20
7780,conv2d_17,"(2, 1, 59, 62)",29
7781,conv2d_17,"(1, 2, 24, 1)",26
7782,conv2d_17,"(0, 0, 27, 31)",18
7783,conv2d_17,"(1, 2, 2, 47)",15
7784,conv2d_17,"(0, 2, 50, 43)",5
7785,conv2d_17,"(2, 1, 25, 36)",22
7786,conv2d_17,"(1, 1, 22, 2)",23
7787,conv2d_17,"(2, 2, 2, 43)",30
7788,conv2d_17,"(1, 0, 57, 0)",10
7789,conv2d_17,"(0, 2, 45, 25)",7
7790,conv2d_17,"(0, 1, 47, 5)",20
7791,conv2d_17,"(2, 2, 38, 52)",31
7792,conv2d_17,"(0, 1, 55, 45)",20
7793,conv2d_17,"(2, 2, 37, 37)",25
7794,conv2d_17,"(2, 0, 53, 46)",28
7795,conv2d_17,"(1, 0, 37, 56)",10
7796,conv2d_17,"(1, 1, 6, 23)",31
7797,conv2d_17,"(1, 2, 3, 52)",5
7798,conv2d_17,"(0, 0, 24, 2)",4
7799,conv2d_17,"(0, 0, 1, 0)",0
7800,conv2d_17,"(1, 0, 27, 36)",30
7801,conv2d_17,"(0, 2, 1, 62)",30
7802,conv2d_17,"(2, 0, 28, 46)",23
7803,conv2d_17,"(2, 0, 40, 3)",11
7804,conv2d_17,"(0, 2, 50, 40)",12
7805,conv2d_17,"(2, 2, 33, 18)",6
7806,conv2d_17,"(0, 2, 8, 25)",31
7807,conv2d_17,"(0, 1, 16, 11)",28
7808,conv2d_17,"(1, 2, 45, 18)",29
7809,conv2d_17,"(1, 1, 0, 26)",1
7810,conv2d_17,"(2, 0, 40, 15)",0
7811,conv2d_17,"(0, 0, 3, 41)",29
7812,conv2d_17,"(0, 1, 37, 0)",30
7813,conv2d_17,"(0, 1, 35, 49)",23
7814,conv2d_17,"(0, 1, 63, 59)",14
7815,conv2d_17,"(1, 1, 62, 17)",12
7816,conv2d_17,"(0, 1, 48, 18)",4
7817,conv2d_17,"(2, 0, 51, 17)",4
7818,conv2d_17,"(2, 1, 2, 15)",2
7819,conv2d_17,"(2, 2, 63, 17)",26
7820,conv2d_17,"(1, 2, 50, 48)",13
7821,conv2d_17,"(0, 0, 62, 42)",26
7822,conv2d_17,"(1, 1, 40, 29)",24
7823,conv2d_17,"(2, 1, 0, 3)",26
7824,conv2d_17,"(2, 1, 29, 45)",12
7825,conv2d_17,"(1, 1, 54, 35)",14
7826,conv2d_17,"(2, 0, 45, 30)",20
7827,conv2d_17,"(1, 2, 7, 17)",26
7828,conv2d_17,"(1, 1, 6, 42)",10
7829,conv2d_17,"(2, 2, 1, 39)",6
7830,conv2d_17,"(2, 1, 42, 17)",13
7831,conv2d_17,"(2, 0, 32, 26)",15
7832,conv2d_17,"(0, 1, 31, 59)",30
7833,conv2d_17,"(0, 1, 15, 16)",27
7834,conv2d_17,"(2, 0, 3, 17)",9
7835,conv2d_17,"(2, 1, 63, 55)",14
7836,conv2d_17,"(0, 2, 39, 54)",28
7837,conv2d_17,"(1, 0, 38, 42)",1
7838,conv2d_17,"(0, 0, 54, 14)",26
7839,conv2d_17,"(1, 0, 48, 54)",5
7840,conv2d_17,"(1, 1, 25, 32)",24
7841,conv2d_17,"(0, 0, 14, 50)",5
7842,conv2d_17,"(0, 2, 40, 32)",13
7843,conv2d_17,"(0, 2, 10, 47)",12
7844,conv2d_17,"(2, 1, 63, 24)",17
7845,conv2d_17,"(1, 1, 59, 16)",13
7846,conv2d_17,"(0, 2, 17, 33)",13
7847,conv2d_17,"(0, 2, 30, 8)",25
7848,conv2d_17,"(0, 2, 55, 45)",25
7849,conv2d_17,"(0, 0, 4, 24)",5
7850,conv2d_17,"(0, 1, 22, 40)",31
7851,conv2d_17,"(0, 0, 14, 2)",12
7852,conv2d_17,"(1, 2, 28, 30)",5
7853,conv2d_17,"(1, 2, 20, 59)",18
7854,conv2d_17,"(1, 0, 5, 19)",6
7855,conv2d_17,"(1, 1, 57, 21)",26
7856,conv2d_17,"(1, 0, 59, 11)",27
7857,conv2d_17,"(1, 1, 33, 61)",23
7858,conv2d_17,"(0, 2, 15, 44)",8
7859,conv2d_17,"(2, 0, 26, 49)",3
7860,conv2d_17,"(2, 0, 22, 58)",19
7861,conv2d_17,"(0, 1, 45, 26)",4
7862,conv2d_17,"(1, 0, 24, 35)",26
7863,conv2d_17,"(1, 2, 61, 19)",0
7864,conv2d_17,"(2, 0, 1, 57)",2
7865,conv2d_17,"(1, 2, 63, 62)",21
7866,conv2d_17,"(0, 2, 29, 43)",11
7867,conv2d_17,"(2, 2, 56, 44)",16
7868,conv2d_17,"(2, 0, 16, 60)",15
7869,conv2d_17,"(1, 0, 24, 9)",8
7870,conv2d_17,"(2, 2, 55, 18)",17
7871,conv2d_17,"(0, 1, 24, 23)",31
7872,conv2d_17,"(1, 0, 29, 60)",7
7873,conv2d_17,"(1, 2, 42, 29)",6
7874,conv2d_17,"(1, 1, 48, 2)",30
7875,conv2d_17,"(1, 0, 32, 31)",7
7876,conv2d_17,"(1, 2, 17, 35)",21
7877,conv2d_17,"(2, 2, 48, 15)",28
7878,conv2d_17,"(0, 1, 40, 26)",15
7879,conv2d_17,"(0, 2, 8, 61)",18
7880,conv2d_17,"(0, 0, 39, 17)",30
