Injection,Layer,TensorIndex,Bit
8404,conv2d_17,"(0, 2, 6, 47)",26
8405,conv2d_17,"(0, 1, 37, 9)",24
8406,conv2d_17,"(0, 1, 45, 62)",5
8407,conv2d_17,"(0, 2, 61, 39)",17
8408,conv2d_17,"(2, 2, 56, 62)",0
8409,conv2d_17,"(1, 1, 5, 21)",11
8410,conv2d_17,"(0, 1, 62, 13)",15
8411,conv2d_17,"(0, 1, 46, 15)",16
8412,conv2d_17,"(1, 1, 34, 9)",12
8413,conv2d_17,"(1, 1, 38, 62)",20
8414,conv2d_17,"(1, 1, 57, 20)",2
8415,conv2d_17,"(0, 0, 61, 40)",6
8416,conv2d_17,"(0, 0, 4, 6)",21
8417,conv2d_17,"(2, 1, 44, 38)",11
8418,conv2d_17,"(1, 0, 61, 62)",28
8419,conv2d_17,"(1, 0, 6, 44)",17
8420,conv2d_17,"(0, 1, 19, 14)",9
8421,conv2d_17,"(1, 2, 25, 52)",19
8422,conv2d_17,"(0, 0, 61, 57)",29
8423,conv2d_17,"(1, 0, 0, 29)",23
8424,conv2d_17,"(2, 0, 36, 0)",10
8425,conv2d_17,"(2, 1, 15, 7)",6
8426,conv2d_17,"(2, 1, 7, 43)",23
8427,conv2d_17,"(2, 1, 56, 11)",1
8428,conv2d_17,"(1, 1, 1, 46)",26
8429,conv2d_17,"(2, 0, 43, 62)",18
8430,conv2d_17,"(1, 2, 11, 11)",22
8431,conv2d_17,"(2, 2, 1, 47)",3
8432,conv2d_17,"(1, 2, 4, 17)",28
8433,conv2d_17,"(1, 2, 37, 23)",26
8434,conv2d_17,"(2, 1, 53, 50)",16
8435,conv2d_17,"(0, 1, 46, 33)",8
8436,conv2d_17,"(0, 1, 46, 32)",19
8437,conv2d_17,"(1, 0, 45, 29)",16
8438,conv2d_17,"(1, 2, 47, 44)",13
8439,conv2d_17,"(1, 1, 37, 22)",5
8440,conv2d_17,"(1, 0, 5, 33)",24
8441,conv2d_17,"(0, 2, 33, 44)",19
8442,conv2d_17,"(0, 2, 16, 27)",14
8443,conv2d_17,"(0, 1, 7, 50)",5
8444,conv2d_17,"(1, 0, 35, 23)",20
8445,conv2d_17,"(1, 2, 17, 10)",18
8446,conv2d_17,"(2, 2, 28, 18)",27
8447,conv2d_17,"(0, 1, 54, 47)",2
8448,conv2d_17,"(0, 1, 8, 38)",13
8449,conv2d_17,"(0, 1, 56, 30)",3
8450,conv2d_17,"(1, 0, 29, 56)",15
8451,conv2d_17,"(1, 1, 20, 19)",14
8452,conv2d_17,"(2, 2, 58, 50)",8
8453,conv2d_17,"(1, 0, 10, 56)",15
8454,conv2d_17,"(1, 1, 47, 30)",1
8455,conv2d_17,"(0, 2, 7, 50)",14
8456,conv2d_17,"(0, 2, 57, 21)",22
8457,conv2d_17,"(2, 1, 23, 28)",12
8458,conv2d_17,"(1, 2, 61, 34)",1
8459,conv2d_17,"(0, 0, 49, 2)",30
8460,conv2d_17,"(2, 2, 22, 9)",31
8461,conv2d_17,"(0, 0, 4, 57)",11
8462,conv2d_17,"(1, 1, 44, 20)",5
8463,conv2d_17,"(2, 0, 54, 1)",22
8464,conv2d_17,"(2, 2, 49, 52)",18
8465,conv2d_17,"(0, 2, 14, 45)",7
8466,conv2d_17,"(0, 1, 35, 61)",0
8467,conv2d_17,"(0, 1, 44, 38)",17
8468,conv2d_17,"(0, 1, 47, 48)",8
8469,conv2d_17,"(1, 0, 52, 49)",29
8470,conv2d_17,"(0, 2, 4, 55)",16
8471,conv2d_17,"(0, 2, 47, 3)",22
8472,conv2d_17,"(2, 0, 13, 63)",26
8473,conv2d_17,"(0, 2, 54, 19)",22
8474,conv2d_17,"(1, 2, 9, 48)",24
8475,conv2d_17,"(1, 1, 63, 28)",8
8476,conv2d_17,"(2, 0, 23, 21)",17
8477,conv2d_17,"(2, 2, 13, 53)",14
8478,conv2d_17,"(1, 0, 33, 22)",25
8479,conv2d_17,"(1, 0, 12, 42)",19
8480,conv2d_17,"(0, 0, 25, 59)",10
8481,conv2d_17,"(1, 0, 40, 2)",29
8482,conv2d_17,"(0, 1, 13, 56)",19
8483,conv2d_17,"(1, 1, 33, 49)",14
8484,conv2d_17,"(2, 1, 37, 32)",10
8485,conv2d_17,"(2, 2, 28, 53)",27
8486,conv2d_17,"(0, 0, 58, 39)",21
8487,conv2d_17,"(1, 1, 30, 48)",16
8488,conv2d_17,"(0, 2, 32, 32)",1
8489,conv2d_17,"(0, 2, 53, 22)",16
8490,conv2d_17,"(0, 0, 54, 15)",16
8491,conv2d_17,"(1, 2, 34, 42)",17
8492,conv2d_17,"(2, 2, 12, 24)",21
8493,conv2d_17,"(1, 0, 3, 60)",11
8494,conv2d_17,"(1, 1, 43, 9)",16
8495,conv2d_17,"(1, 2, 17, 46)",23
8496,conv2d_17,"(0, 0, 23, 59)",27
8497,conv2d_17,"(0, 1, 23, 60)",13
8498,conv2d_17,"(0, 1, 29, 5)",8
8499,conv2d_17,"(0, 0, 12, 55)",23
8500,conv2d_17,"(1, 0, 31, 26)",1
8501,conv2d_17,"(1, 0, 43, 53)",31
8502,conv2d_17,"(0, 2, 9, 36)",28
8503,conv2d_17,"(0, 0, 63, 11)",4
8504,conv2d_17,"(2, 2, 26, 3)",23
8505,conv2d_17,"(1, 1, 37, 43)",19
8506,conv2d_17,"(2, 1, 51, 2)",20
8507,conv2d_17,"(0, 2, 62, 19)",23
8508,conv2d_17,"(2, 0, 63, 35)",0
8509,conv2d_17,"(1, 0, 46, 21)",31
8510,conv2d_17,"(0, 1, 50, 55)",7
8511,conv2d_17,"(1, 0, 7, 50)",12
8512,conv2d_17,"(2, 0, 7, 45)",24
8513,conv2d_17,"(0, 1, 28, 23)",11
8514,conv2d_17,"(0, 2, 32, 38)",10
8515,conv2d_17,"(2, 1, 50, 61)",10
8516,conv2d_17,"(2, 2, 51, 57)",23
8517,conv2d_17,"(1, 2, 8, 6)",15
8518,conv2d_17,"(0, 2, 14, 16)",19
8519,conv2d_17,"(0, 2, 43, 12)",19
8520,conv2d_17,"(2, 2, 6, 50)",0
8521,conv2d_17,"(2, 2, 52, 9)",0
8522,conv2d_17,"(0, 1, 42, 37)",27
8523,conv2d_17,"(1, 1, 15, 37)",14
8524,conv2d_17,"(2, 1, 3, 56)",10
8525,conv2d_17,"(1, 1, 26, 28)",26
8526,conv2d_17,"(2, 1, 42, 48)",26
8527,conv2d_17,"(1, 0, 53, 9)",17
8528,conv2d_17,"(0, 1, 48, 56)",17
8529,conv2d_17,"(0, 2, 36, 24)",5
8530,conv2d_17,"(0, 2, 2, 2)",16
8531,conv2d_17,"(2, 0, 13, 17)",28
8532,conv2d_17,"(0, 1, 23, 3)",13
8533,conv2d_17,"(2, 0, 57, 63)",14
8534,conv2d_17,"(0, 1, 48, 9)",20
8535,conv2d_17,"(2, 2, 9, 41)",29
8536,conv2d_17,"(0, 0, 15, 0)",14
8537,conv2d_17,"(2, 2, 61, 59)",6
8538,conv2d_17,"(1, 2, 26, 7)",3
8539,conv2d_17,"(2, 2, 35, 46)",31
8540,conv2d_17,"(1, 1, 1, 16)",30
8541,conv2d_17,"(1, 1, 32, 57)",4
8542,conv2d_17,"(0, 0, 49, 5)",27
8543,conv2d_17,"(1, 1, 43, 1)",27
8544,conv2d_17,"(2, 1, 37, 34)",20
8545,conv2d_17,"(0, 1, 39, 47)",20
8546,conv2d_17,"(2, 2, 8, 39)",24
8547,conv2d_17,"(2, 2, 42, 3)",10
8548,conv2d_17,"(2, 1, 51, 26)",29
8549,conv2d_17,"(0, 1, 27, 59)",14
8550,conv2d_17,"(2, 1, 60, 35)",28
8551,conv2d_17,"(1, 2, 33, 50)",23
8552,conv2d_17,"(0, 2, 1, 42)",18
8553,conv2d_17,"(1, 2, 56, 8)",17
8554,conv2d_17,"(0, 0, 14, 31)",24
8555,conv2d_17,"(1, 0, 11, 29)",15
8556,conv2d_17,"(1, 0, 43, 3)",30
8557,conv2d_17,"(0, 2, 36, 19)",31
8558,conv2d_17,"(2, 2, 5, 50)",21
8559,conv2d_17,"(1, 2, 25, 8)",29
8560,conv2d_17,"(0, 1, 22, 30)",22
8561,conv2d_17,"(1, 0, 20, 8)",25
8562,conv2d_17,"(1, 1, 29, 34)",30
8563,conv2d_17,"(2, 0, 31, 52)",7
8564,conv2d_17,"(0, 2, 7, 49)",17
8565,conv2d_17,"(1, 1, 55, 59)",26
8566,conv2d_17,"(1, 0, 25, 5)",25
8567,conv2d_17,"(2, 0, 42, 47)",11
8568,conv2d_17,"(0, 2, 60, 25)",11
8569,conv2d_17,"(2, 2, 17, 38)",15
8570,conv2d_17,"(1, 0, 55, 44)",22
8571,conv2d_17,"(2, 1, 48, 14)",22
8572,conv2d_17,"(2, 0, 47, 4)",9
8573,conv2d_17,"(1, 1, 23, 34)",14
8574,conv2d_17,"(2, 2, 46, 34)",28
8575,conv2d_17,"(1, 2, 63, 7)",16
8576,conv2d_17,"(2, 2, 57, 18)",29
8577,conv2d_17,"(0, 2, 33, 16)",22
8578,conv2d_17,"(1, 0, 10, 60)",14
8579,conv2d_17,"(2, 1, 60, 29)",27
8580,conv2d_17,"(2, 1, 8, 39)",26
8581,conv2d_17,"(0, 2, 21, 16)",28
8582,conv2d_17,"(1, 2, 42, 55)",0
8583,conv2d_17,"(0, 1, 4, 48)",31
8584,conv2d_17,"(2, 1, 47, 32)",0
8585,conv2d_17,"(0, 2, 15, 2)",1
8586,conv2d_17,"(2, 0, 23, 54)",9
8587,conv2d_17,"(2, 2, 40, 42)",28
8588,conv2d_17,"(1, 0, 36, 62)",6
8589,conv2d_17,"(2, 2, 5, 62)",0
8590,conv2d_17,"(0, 1, 37, 34)",1
8591,conv2d_17,"(0, 2, 32, 18)",16
8592,conv2d_17,"(0, 2, 24, 35)",11
8593,conv2d_17,"(0, 0, 51, 6)",2
8594,conv2d_17,"(2, 2, 35, 51)",17
8595,conv2d_17,"(2, 2, 22, 22)",14
8596,conv2d_17,"(0, 2, 30, 27)",6
8597,conv2d_17,"(2, 2, 61, 32)",17
8598,conv2d_17,"(1, 2, 22, 8)",8
8599,conv2d_17,"(0, 0, 33, 21)",6
8600,conv2d_17,"(0, 2, 1, 14)",17
8601,conv2d_17,"(0, 1, 41, 25)",6
8602,conv2d_17,"(1, 0, 49, 5)",10
8603,conv2d_17,"(2, 0, 30, 54)",8
8604,conv2d_17,"(2, 0, 22, 43)",5
8605,conv2d_17,"(2, 1, 49, 8)",31
8606,conv2d_17,"(2, 2, 32, 52)",16
8607,conv2d_17,"(1, 0, 36, 34)",9
8608,conv2d_18,"(1, 2, 48, 48)",18
8609,conv2d_18,"(1, 1, 25, 40)",29
8610,conv2d_18,"(0, 0, 41, 24)",4
8611,conv2d_18,"(0, 2, 25, 56)",16
8612,conv2d_18,"(1, 0, 25, 48)",11
8613,conv2d_18,"(2, 2, 27, 28)",7
8614,conv2d_18,"(0, 0, 23, 62)",1
8615,conv2d_18,"(1, 0, 16, 33)",15
8616,conv2d_18,"(0, 1, 2, 48)",7
8617,conv2d_18,"(0, 0, 62, 23)",16
8618,conv2d_18,"(0, 0, 30, 45)",22
8619,conv2d_18,"(2, 0, 42, 5)",15
8620,conv2d_18,"(1, 0, 12, 33)",9
8621,conv2d_18,"(1, 1, 50, 30)",30
8622,conv2d_18,"(2, 1, 5, 37)",18
8623,conv2d_18,"(1, 2, 32, 4)",25
8624,conv2d_18,"(2, 0, 38, 26)",23
8625,conv2d_18,"(2, 2, 56, 16)",6
8626,conv2d_18,"(1, 2, 27, 40)",31
8627,conv2d_18,"(2, 0, 55, 10)",12
8628,conv2d_18,"(1, 1, 26, 55)",29
8629,conv2d_18,"(1, 0, 48, 31)",2
8630,conv2d_18,"(2, 2, 18, 44)",10
8631,conv2d_18,"(2, 2, 16, 55)",4
8632,conv2d_18,"(0, 0, 36, 37)",9
8633,conv2d_18,"(1, 0, 56, 47)",0
8634,conv2d_18,"(2, 2, 24, 57)",26
8635,conv2d_18,"(0, 2, 9, 29)",2
8636,conv2d_18,"(0, 2, 26, 6)",11
8637,conv2d_18,"(1, 1, 5, 61)",30
8638,conv2d_18,"(1, 1, 57, 25)",21
8639,conv2d_18,"(1, 2, 1, 3)",24
8640,conv2d_18,"(0, 2, 25, 21)",28
8641,conv2d_18,"(1, 0, 31, 19)",12
8642,conv2d_18,"(1, 0, 42, 7)",30
8643,conv2d_18,"(1, 0, 55, 24)",29
8644,conv2d_18,"(0, 0, 22, 38)",5
8645,conv2d_18,"(2, 1, 40, 40)",21
8646,conv2d_18,"(2, 1, 17, 9)",1
8647,conv2d_18,"(1, 0, 63, 35)",31
8648,conv2d_18,"(1, 1, 4, 10)",11
8649,conv2d_18,"(1, 1, 27, 14)",1
8650,conv2d_18,"(0, 0, 24, 44)",17
8651,conv2d_18,"(0, 0, 17, 12)",24
8652,conv2d_18,"(0, 1, 39, 38)",8
8653,conv2d_18,"(0, 2, 56, 54)",22
8654,conv2d_18,"(2, 2, 63, 46)",28
8655,conv2d_18,"(2, 2, 27, 42)",5
8656,conv2d_18,"(0, 0, 33, 48)",23
8657,conv2d_18,"(2, 0, 42, 46)",2
8658,conv2d_18,"(2, 0, 34, 17)",28
8659,conv2d_18,"(1, 1, 60, 41)",20
8660,conv2d_18,"(1, 1, 38, 56)",17
8661,conv2d_18,"(2, 2, 1, 60)",19
8662,conv2d_18,"(1, 0, 4, 55)",17
8663,conv2d_18,"(1, 1, 44, 5)",2
8664,conv2d_18,"(2, 2, 22, 6)",12
8665,conv2d_18,"(0, 0, 9, 0)",1
8666,conv2d_18,"(0, 1, 53, 10)",26
8667,conv2d_18,"(2, 1, 46, 42)",29
8668,conv2d_18,"(1, 2, 18, 5)",11
8669,conv2d_18,"(0, 1, 48, 37)",9
8670,conv2d_18,"(1, 2, 10, 24)",24
8671,conv2d_18,"(0, 1, 25, 7)",25
8672,conv2d_18,"(1, 2, 30, 11)",4
8673,conv2d_18,"(0, 0, 39, 59)",12
8674,conv2d_18,"(0, 1, 63, 29)",25
8675,conv2d_18,"(0, 2, 59, 13)",23
8676,conv2d_18,"(2, 0, 11, 43)",5
8677,conv2d_18,"(2, 0, 18, 49)",6
8678,conv2d_18,"(2, 0, 53, 17)",3
8679,conv2d_18,"(1, 1, 40, 8)",31
8680,conv2d_18,"(0, 0, 19, 56)",23
8681,conv2d_18,"(1, 2, 6, 1)",24
8682,conv2d_18,"(1, 1, 41, 24)",30
8683,conv2d_18,"(2, 2, 28, 30)",31
8684,conv2d_18,"(0, 1, 57, 29)",21
8685,conv2d_18,"(1, 2, 31, 9)",15
8686,conv2d_18,"(0, 0, 47, 40)",8
8687,conv2d_18,"(1, 0, 24, 48)",31
8688,conv2d_18,"(0, 0, 37, 63)",9
8689,conv2d_18,"(0, 2, 3, 26)",27
8690,conv2d_18,"(1, 0, 33, 47)",13
8691,conv2d_18,"(1, 1, 7, 19)",15
8692,conv2d_18,"(2, 2, 54, 53)",17
8693,conv2d_18,"(1, 0, 55, 2)",8
8694,conv2d_18,"(2, 0, 8, 23)",30
8695,conv2d_18,"(2, 1, 32, 46)",3
8696,conv2d_18,"(1, 1, 17, 61)",30
8697,conv2d_18,"(1, 1, 3, 22)",18
8698,conv2d_18,"(2, 1, 60, 16)",12
8699,conv2d_18,"(2, 0, 0, 22)",23
8700,conv2d_18,"(0, 2, 35, 61)",20
8701,conv2d_18,"(2, 1, 54, 41)",26
8702,conv2d_18,"(2, 2, 46, 33)",23
8703,conv2d_18,"(0, 2, 15, 31)",9
8704,conv2d_18,"(2, 2, 17, 19)",12
8705,conv2d_18,"(0, 2, 3, 54)",2
8706,conv2d_18,"(2, 0, 48, 61)",6
8707,conv2d_18,"(0, 0, 53, 33)",5
8708,conv2d_18,"(1, 2, 42, 19)",18
8709,conv2d_18,"(0, 0, 38, 54)",4
8710,conv2d_18,"(0, 2, 25, 23)",3
8711,conv2d_18,"(0, 2, 7, 62)",9
8712,conv2d_18,"(0, 2, 10, 45)",8
8713,conv2d_18,"(1, 0, 33, 15)",4
8714,conv2d_18,"(2, 1, 12, 22)",9
8715,conv2d_18,"(0, 1, 28, 47)",3
8716,conv2d_18,"(2, 0, 33, 56)",13
8717,conv2d_18,"(2, 1, 12, 34)",4
8718,conv2d_18,"(1, 1, 62, 43)",12
8719,conv2d_18,"(1, 1, 59, 18)",20
8720,conv2d_18,"(0, 0, 37, 9)",19
8721,conv2d_18,"(1, 1, 12, 34)",21
8722,conv2d_18,"(0, 1, 52, 3)",1
8723,conv2d_18,"(2, 1, 43, 63)",10
8724,conv2d_18,"(1, 2, 25, 23)",24
8725,conv2d_18,"(2, 0, 37, 9)",7
8726,conv2d_18,"(0, 0, 34, 5)",2
8727,conv2d_18,"(2, 1, 53, 20)",27
8728,conv2d_18,"(1, 1, 27, 59)",26
8729,conv2d_18,"(2, 1, 55, 61)",8
8730,conv2d_18,"(1, 0, 16, 56)",4
8731,conv2d_18,"(2, 2, 10, 18)",9
8732,conv2d_18,"(2, 2, 49, 11)",5
8733,conv2d_18,"(2, 0, 6, 62)",11
8734,conv2d_18,"(0, 2, 21, 1)",27
8735,conv2d_18,"(0, 0, 11, 19)",21
8736,conv2d_18,"(2, 0, 0, 9)",2
8737,conv2d_18,"(1, 2, 8, 49)",4
8738,conv2d_18,"(0, 0, 31, 18)",12
8739,conv2d_18,"(0, 0, 5, 24)",14
8740,conv2d_18,"(0, 1, 4, 28)",25
8741,conv2d_18,"(0, 1, 47, 1)",2
8742,conv2d_18,"(0, 0, 31, 4)",24
8743,conv2d_18,"(0, 2, 48, 51)",13
8744,conv2d_18,"(1, 0, 43, 5)",29
8745,conv2d_18,"(2, 1, 4, 23)",18
8746,conv2d_18,"(2, 1, 63, 43)",26
8747,conv2d_18,"(1, 0, 45, 23)",23
8748,conv2d_18,"(0, 1, 53, 47)",22
8749,conv2d_18,"(2, 0, 38, 3)",22
8750,conv2d_18,"(1, 2, 14, 48)",4
8751,conv2d_18,"(0, 0, 19, 51)",5
8752,conv2d_18,"(2, 2, 15, 37)",30
8753,conv2d_18,"(0, 0, 58, 2)",18
8754,conv2d_18,"(1, 0, 59, 53)",3
8755,conv2d_18,"(2, 1, 34, 45)",23
8756,conv2d_18,"(0, 2, 10, 17)",21
8757,conv2d_18,"(0, 1, 53, 43)",6
8758,conv2d_18,"(1, 1, 19, 6)",25
8759,conv2d_18,"(1, 2, 28, 60)",30
8760,conv2d_18,"(2, 2, 11, 47)",26
8761,conv2d_18,"(2, 2, 62, 19)",3
8762,conv2d_18,"(1, 2, 55, 60)",8
8763,conv2d_18,"(1, 2, 23, 21)",11
8764,conv2d_18,"(0, 1, 32, 7)",23
8765,conv2d_18,"(0, 1, 59, 35)",29
8766,conv2d_18,"(2, 1, 10, 9)",1
8767,conv2d_18,"(1, 1, 34, 6)",25
8768,conv2d_18,"(0, 0, 44, 7)",25
8769,conv2d_18,"(1, 1, 19, 57)",21
8770,conv2d_18,"(0, 1, 30, 10)",2
8771,conv2d_18,"(1, 2, 33, 53)",29
8772,conv2d_18,"(0, 2, 44, 55)",29
8773,conv2d_18,"(2, 1, 21, 8)",22
8774,conv2d_18,"(1, 2, 11, 5)",19
8775,conv2d_18,"(0, 1, 15, 36)",4
8776,conv2d_18,"(1, 2, 43, 62)",28
8777,conv2d_18,"(1, 1, 8, 32)",26
8778,conv2d_18,"(0, 0, 58, 1)",7
8779,conv2d_18,"(0, 1, 29, 54)",26
8780,conv2d_18,"(1, 0, 31, 20)",5
8781,conv2d_18,"(0, 2, 8, 14)",13
8782,conv2d_18,"(2, 2, 21, 21)",12
8783,conv2d_18,"(2, 2, 1, 38)",23
8784,conv2d_18,"(2, 0, 46, 48)",3
8785,conv2d_18,"(1, 2, 56, 51)",14
8786,conv2d_18,"(0, 0, 54, 37)",16
8787,conv2d_18,"(1, 0, 21, 8)",19
8788,conv2d_18,"(2, 2, 45, 5)",8
8789,conv2d_18,"(2, 1, 15, 52)",27
8790,conv2d_18,"(1, 2, 25, 36)",20
8791,conv2d_18,"(0, 2, 19, 22)",27
8792,conv2d_18,"(1, 1, 5, 21)",11
8793,conv2d_18,"(2, 2, 15, 17)",10
8794,conv2d_18,"(0, 1, 47, 54)",11
8795,conv2d_18,"(1, 0, 22, 23)",19
8796,conv2d_18,"(2, 0, 41, 49)",8
8797,conv2d_18,"(1, 2, 49, 21)",23
8798,conv2d_18,"(2, 2, 57, 59)",1
8799,conv2d_18,"(2, 2, 33, 48)",31
8800,conv2d_18,"(0, 0, 57, 41)",10
8801,conv2d_18,"(2, 1, 7, 21)",28
8802,conv2d_18,"(1, 1, 47, 60)",22
8803,conv2d_18,"(2, 1, 42, 40)",2
8804,conv2d_18,"(2, 2, 35, 54)",8
8805,conv2d_18,"(1, 2, 31, 43)",5
8806,conv2d_18,"(0, 0, 26, 42)",25
8807,conv2d_18,"(0, 0, 41, 53)",25
8808,conv2d_18,"(0, 1, 7, 15)",4
8809,conv2d_18,"(1, 2, 19, 39)",11
8810,conv2d_18,"(1, 1, 42, 59)",0
8811,conv2d_18,"(2, 1, 44, 2)",20
8812,conv2d_18,"(2, 1, 59, 19)",22
8813,conv2d_18,"(2, 0, 49, 53)",1
8814,conv2d_18,"(0, 1, 5, 46)",23
8815,conv2d_18,"(2, 0, 43, 46)",25
8816,conv2d_18,"(2, 0, 16, 35)",19
8817,conv2d_18,"(0, 1, 3, 6)",31
8818,conv2d_18,"(2, 2, 53, 14)",28
8819,conv2d_18,"(0, 2, 41, 53)",30
8820,conv2d_18,"(2, 1, 12, 36)",2
8821,conv2d_18,"(1, 1, 9, 31)",4
8822,conv2d_18,"(1, 2, 34, 18)",16
8823,conv2d_18,"(0, 0, 16, 45)",8
8824,conv2d_18,"(0, 2, 20, 7)",19
8825,conv2d_18,"(2, 1, 21, 40)",5
8826,conv2d_18,"(0, 1, 50, 31)",2
8827,conv2d_18,"(2, 1, 61, 7)",11
8828,conv2d_18,"(2, 1, 43, 14)",8
8829,conv2d_18,"(1, 2, 24, 39)",21
8830,conv2d_18,"(2, 1, 24, 40)",22
8831,conv2d_18,"(2, 1, 8, 59)",2
8832,conv2d_18,"(1, 1, 48, 41)",0
8833,conv2d_18,"(0, 1, 13, 13)",19
8834,conv2d_18,"(2, 1, 55, 35)",26
8835,conv2d_18,"(0, 1, 18, 12)",0
8836,conv2d_18,"(2, 2, 57, 29)",31
8837,conv2d_18,"(2, 1, 10, 49)",13
8838,conv2d_18,"(1, 2, 34, 13)",1
8839,conv2d_18,"(0, 2, 49, 47)",20
8840,conv2d_18,"(1, 1, 17, 48)",2
8841,conv2d_18,"(1, 1, 58, 62)",24
8842,conv2d_18,"(0, 0, 35, 11)",23
8843,conv2d_18,"(0, 2, 2, 43)",17
8844,conv2d_18,"(2, 1, 49, 39)",4
8845,conv2d_18,"(2, 2, 30, 43)",25
8846,conv2d_18,"(0, 0, 14, 38)",30
8847,conv2d_18,"(1, 0, 34, 3)",11
8848,conv2d_18,"(0, 0, 5, 19)",19
8849,conv2d_18,"(0, 2, 10, 21)",0
8850,conv2d_18,"(2, 1, 47, 40)",14
8851,conv2d_18,"(1, 0, 51, 35)",6
8852,conv2d_18,"(0, 0, 50, 54)",4
8853,conv2d_18,"(2, 2, 14, 12)",26
8854,conv2d_18,"(0, 2, 36, 5)",23
8855,conv2d_18,"(0, 2, 40, 10)",20
8856,conv2d_18,"(0, 2, 44, 13)",18
8857,conv2d_18,"(2, 2, 8, 19)",8
8858,conv2d_18,"(1, 1, 19, 23)",26
8859,conv2d_18,"(0, 2, 31, 37)",17
8860,conv2d_18,"(1, 2, 28, 17)",11
8861,conv2d_18,"(2, 1, 62, 27)",30
8862,conv2d_18,"(0, 2, 32, 54)",10
8863,conv2d_18,"(0, 2, 0, 18)",1
8864,conv2d_18,"(2, 2, 24, 62)",17
8865,conv2d_18,"(2, 1, 26, 16)",8
8866,conv2d_18,"(0, 1, 37, 44)",8
8867,conv2d_18,"(1, 2, 40, 23)",8
8868,conv2d_18,"(1, 2, 40, 33)",23
8869,conv2d_18,"(1, 2, 39, 14)",31
8870,conv2d_18,"(1, 0, 4, 0)",8
8871,conv2d_18,"(0, 2, 57, 27)",28
8872,conv2d_18,"(1, 1, 38, 62)",21
8873,conv2d_18,"(2, 0, 34, 15)",0
8874,conv2d_18,"(0, 1, 22, 19)",13
8875,conv2d_18,"(0, 0, 19, 15)",10
8876,conv2d_18,"(0, 0, 10, 37)",10
8877,conv2d_18,"(1, 2, 58, 63)",21
8878,conv2d_18,"(1, 2, 12, 42)",8
8879,conv2d_18,"(1, 0, 32, 56)",6
8880,conv2d_18,"(2, 0, 9, 56)",16
8881,conv2d_18,"(1, 2, 57, 41)",0
8882,conv2d_18,"(2, 2, 12, 41)",3
8883,conv2d_18,"(0, 1, 23, 35)",15
8884,conv2d_18,"(0, 1, 1, 60)",15
8885,conv2d_18,"(2, 1, 22, 44)",7
8886,conv2d_18,"(2, 1, 24, 56)",9
8887,conv2d_18,"(1, 0, 34, 39)",22
8888,conv2d_18,"(1, 1, 11, 62)",16
8889,conv2d_18,"(2, 1, 24, 61)",30
8890,conv2d_18,"(0, 2, 3, 32)",3
8891,conv2d_18,"(0, 1, 6, 63)",0
8892,conv2d_18,"(2, 2, 11, 16)",30
8893,conv2d_18,"(2, 2, 16, 51)",27
8894,conv2d_18,"(2, 2, 39, 16)",22
8895,conv2d_18,"(1, 2, 24, 17)",7
8896,conv2d_18,"(0, 1, 27, 29)",1
8897,conv2d_18,"(1, 2, 19, 50)",2
8898,conv2d_18,"(0, 1, 51, 3)",1
8899,conv2d_18,"(2, 1, 7, 42)",6
8900,conv2d_18,"(2, 1, 16, 12)",28
8901,conv2d_18,"(2, 1, 18, 35)",7
8902,conv2d_18,"(1, 1, 20, 32)",20
8903,conv2d_18,"(0, 0, 19, 63)",2
8904,conv2d_18,"(1, 0, 39, 36)",5
8905,conv2d_18,"(1, 1, 30, 39)",0
8906,conv2d_18,"(0, 1, 43, 38)",15
8907,conv2d_18,"(1, 2, 18, 10)",25
8908,conv2d_18,"(2, 0, 24, 23)",5
8909,conv2d_18,"(1, 0, 18, 52)",17
8910,conv2d_18,"(0, 2, 10, 60)",0
8911,conv2d_18,"(1, 0, 41, 25)",8
8912,conv2d_18,"(0, 0, 12, 20)",2
8913,conv2d_18,"(1, 2, 6, 39)",9
8914,conv2d_18,"(2, 1, 34, 23)",0
8915,conv2d_18,"(0, 1, 45, 15)",15
8916,conv2d_18,"(2, 0, 15, 14)",0
8917,conv2d_18,"(2, 1, 47, 19)",30
8918,conv2d_18,"(0, 0, 60, 59)",13
8919,conv2d_18,"(1, 0, 30, 16)",3
8920,conv2d_18,"(2, 1, 32, 60)",31
8921,conv2d_18,"(0, 1, 47, 20)",17
8922,conv2d_18,"(1, 2, 53, 29)",26
8923,conv2d_18,"(0, 1, 59, 34)",13
8924,conv2d_18,"(0, 1, 28, 34)",3
8925,conv2d_18,"(1, 1, 10, 35)",16
8926,conv2d_18,"(2, 2, 24, 36)",29
8927,conv2d_18,"(2, 1, 23, 62)",12
8928,conv2d_18,"(1, 0, 57, 2)",30
8929,conv2d_18,"(0, 0, 3, 62)",5
8930,conv2d_18,"(1, 2, 47, 15)",3
8931,conv2d_18,"(2, 2, 53, 3)",11
8932,conv2d_18,"(1, 2, 58, 56)",5
8933,conv2d_18,"(1, 0, 31, 32)",4
8934,conv2d_18,"(1, 0, 15, 33)",7
8935,conv2d_18,"(2, 1, 38, 26)",7
8936,conv2d_18,"(0, 1, 2, 24)",19
8937,conv2d_18,"(0, 2, 52, 7)",13
8938,conv2d_18,"(1, 0, 63, 32)",10
8939,conv2d_18,"(2, 2, 15, 52)",26
8940,conv2d_18,"(1, 1, 30, 24)",30
