Injection,Layer,TensorIndex,Bit
8549,conv2d_17,"(2, 1, 29, 56)",22
8550,conv2d_17,"(1, 2, 43, 53)",23
8551,conv2d_17,"(1, 2, 61, 9)",17
8552,conv2d_17,"(1, 0, 50, 21)",20
8553,conv2d_17,"(1, 0, 54, 4)",0
8554,conv2d_17,"(0, 2, 1, 14)",10
8555,conv2d_17,"(0, 2, 24, 18)",17
8556,conv2d_17,"(0, 1, 27, 42)",5
8557,conv2d_17,"(0, 0, 14, 35)",7
8558,conv2d_17,"(2, 2, 59, 46)",15
8559,conv2d_17,"(1, 2, 8, 16)",30
8560,conv2d_17,"(2, 0, 9, 32)",18
8561,conv2d_17,"(1, 1, 7, 55)",27
8562,conv2d_17,"(2, 2, 0, 56)",18
8563,conv2d_17,"(2, 1, 29, 2)",14
8564,conv2d_17,"(1, 2, 2, 47)",20
8565,conv2d_17,"(0, 0, 7, 53)",29
8566,conv2d_17,"(0, 0, 38, 34)",17
8567,conv2d_17,"(0, 1, 60, 11)",17
8568,conv2d_17,"(2, 1, 9, 21)",22
8569,conv2d_17,"(1, 1, 18, 12)",7
8570,conv2d_17,"(1, 2, 25, 19)",10
8571,conv2d_17,"(1, 1, 21, 60)",29
8572,conv2d_17,"(1, 0, 56, 5)",30
8573,conv2d_17,"(1, 2, 7, 15)",7
8574,conv2d_17,"(0, 0, 15, 61)",2
8575,conv2d_17,"(0, 2, 55, 2)",20
8576,conv2d_17,"(2, 2, 29, 40)",21
8577,conv2d_17,"(2, 2, 20, 27)",20
8578,conv2d_17,"(1, 2, 38, 52)",0
8579,conv2d_17,"(1, 1, 55, 61)",23
8580,conv2d_17,"(0, 0, 7, 41)",11
8581,conv2d_17,"(2, 0, 61, 43)",29
8582,conv2d_17,"(0, 0, 40, 41)",4
8583,conv2d_17,"(2, 0, 11, 10)",2
8584,conv2d_17,"(1, 2, 39, 33)",31
8585,conv2d_17,"(1, 1, 49, 43)",11
8586,conv2d_17,"(2, 0, 56, 43)",20
8587,conv2d_17,"(1, 1, 29, 38)",7
8588,conv2d_17,"(0, 2, 63, 33)",0
8589,conv2d_17,"(1, 0, 55, 12)",2
8590,conv2d_17,"(2, 0, 16, 31)",5
8591,conv2d_17,"(0, 1, 49, 2)",15
8592,conv2d_17,"(0, 1, 21, 4)",0
8593,conv2d_17,"(0, 0, 17, 30)",26
8594,conv2d_17,"(0, 0, 4, 19)",9
8595,conv2d_17,"(2, 0, 15, 33)",1
8596,conv2d_17,"(2, 1, 23, 16)",12
8597,conv2d_17,"(2, 1, 33, 39)",13
8598,conv2d_17,"(0, 0, 59, 31)",26
8599,conv2d_17,"(0, 2, 17, 53)",11
8600,conv2d_17,"(2, 2, 28, 40)",22
8601,conv2d_17,"(1, 0, 46, 8)",8
8602,conv2d_17,"(0, 0, 59, 3)",20
8603,conv2d_17,"(0, 1, 58, 34)",11
8604,conv2d_17,"(2, 0, 11, 36)",13
8605,conv2d_17,"(2, 2, 10, 50)",11
8606,conv2d_17,"(2, 0, 53, 15)",20
8607,conv2d_17,"(1, 0, 56, 13)",28
8608,conv2d_18,"(0, 0, 56, 44)",13
8609,conv2d_18,"(0, 1, 49, 26)",15
8610,conv2d_18,"(0, 2, 13, 13)",23
8611,conv2d_18,"(1, 2, 22, 3)",5
8612,conv2d_18,"(0, 1, 31, 61)",25
8613,conv2d_18,"(0, 1, 34, 44)",10
8614,conv2d_18,"(1, 1, 28, 14)",29
8615,conv2d_18,"(0, 1, 15, 12)",28
8616,conv2d_18,"(1, 1, 22, 63)",7
8617,conv2d_18,"(0, 1, 31, 55)",25
8618,conv2d_18,"(2, 1, 37, 19)",20
8619,conv2d_18,"(2, 1, 58, 50)",14
8620,conv2d_18,"(2, 0, 58, 34)",6
8621,conv2d_18,"(2, 0, 40, 22)",10
8622,conv2d_18,"(0, 2, 10, 5)",28
8623,conv2d_18,"(2, 0, 29, 24)",26
8624,conv2d_18,"(2, 0, 23, 57)",20
8625,conv2d_18,"(1, 2, 40, 33)",30
8626,conv2d_18,"(1, 2, 60, 63)",29
8627,conv2d_18,"(0, 0, 62, 8)",31
8628,conv2d_18,"(1, 2, 63, 26)",26
8629,conv2d_18,"(1, 2, 1, 18)",26
8630,conv2d_18,"(2, 2, 34, 34)",27
8631,conv2d_18,"(2, 2, 26, 14)",26
8632,conv2d_18,"(0, 2, 11, 63)",8
8633,conv2d_18,"(2, 0, 48, 0)",15
8634,conv2d_18,"(2, 2, 4, 19)",10
8635,conv2d_18,"(2, 2, 8, 28)",27
8636,conv2d_18,"(0, 0, 35, 16)",23
8637,conv2d_18,"(1, 0, 52, 54)",4
8638,conv2d_18,"(2, 0, 35, 14)",16
8639,conv2d_18,"(0, 0, 45, 10)",17
8640,conv2d_18,"(1, 1, 52, 23)",21
8641,conv2d_18,"(0, 0, 41, 3)",0
8642,conv2d_18,"(1, 0, 60, 24)",28
8643,conv2d_18,"(1, 0, 21, 45)",21
8644,conv2d_18,"(0, 2, 25, 43)",15
8645,conv2d_18,"(1, 1, 28, 17)",10
8646,conv2d_18,"(1, 1, 61, 60)",28
8647,conv2d_18,"(0, 0, 21, 6)",28
8648,conv2d_18,"(2, 2, 22, 63)",23
8649,conv2d_18,"(0, 1, 13, 47)",1
8650,conv2d_18,"(1, 1, 16, 38)",28
8651,conv2d_18,"(2, 1, 3, 17)",12
8652,conv2d_18,"(2, 1, 7, 12)",7
8653,conv2d_18,"(2, 1, 16, 45)",23
8654,conv2d_18,"(2, 0, 41, 5)",14
8655,conv2d_18,"(1, 0, 61, 22)",29
8656,conv2d_18,"(0, 0, 41, 54)",7
8657,conv2d_18,"(1, 1, 36, 37)",4
8658,conv2d_18,"(1, 1, 17, 3)",9
8659,conv2d_18,"(1, 1, 14, 48)",2
8660,conv2d_18,"(2, 2, 2, 5)",12
8661,conv2d_18,"(0, 0, 27, 16)",2
8662,conv2d_18,"(0, 1, 44, 26)",1
8663,conv2d_18,"(0, 0, 43, 12)",17
8664,conv2d_18,"(1, 1, 48, 37)",28
8665,conv2d_18,"(2, 2, 45, 5)",26
8666,conv2d_18,"(0, 0, 41, 37)",6
8667,conv2d_18,"(1, 0, 47, 15)",12
8668,conv2d_18,"(2, 2, 42, 42)",23
8669,conv2d_18,"(0, 0, 55, 33)",6
8670,conv2d_18,"(0, 2, 31, 47)",14
8671,conv2d_18,"(0, 0, 50, 3)",8
8672,conv2d_18,"(2, 2, 58, 30)",6
8673,conv2d_18,"(1, 0, 50, 0)",18
8674,conv2d_18,"(0, 2, 55, 51)",8
8675,conv2d_18,"(0, 0, 40, 63)",31
8676,conv2d_18,"(1, 0, 33, 7)",20
8677,conv2d_18,"(1, 1, 42, 44)",3
8678,conv2d_18,"(2, 1, 28, 36)",22
8679,conv2d_18,"(1, 2, 31, 63)",29
8680,conv2d_18,"(1, 0, 20, 12)",23
8681,conv2d_18,"(1, 2, 8, 60)",3
8682,conv2d_18,"(1, 1, 37, 63)",14
8683,conv2d_18,"(2, 1, 63, 11)",7
8684,conv2d_18,"(2, 0, 44, 56)",16
8685,conv2d_18,"(2, 0, 61, 0)",16
8686,conv2d_18,"(2, 1, 39, 46)",13
8687,conv2d_18,"(0, 2, 6, 24)",31
8688,conv2d_18,"(2, 1, 42, 34)",19
8689,conv2d_18,"(0, 2, 11, 17)",7
8690,conv2d_18,"(2, 1, 34, 48)",11
8691,conv2d_18,"(2, 1, 13, 37)",31
8692,conv2d_18,"(1, 2, 32, 40)",23
8693,conv2d_18,"(2, 1, 10, 34)",30
8694,conv2d_18,"(0, 1, 0, 8)",14
8695,conv2d_18,"(0, 1, 51, 49)",26
8696,conv2d_18,"(1, 1, 10, 12)",28
8697,conv2d_18,"(0, 2, 59, 37)",30
8698,conv2d_18,"(0, 2, 24, 52)",14
8699,conv2d_18,"(0, 2, 4, 59)",18
8700,conv2d_18,"(1, 0, 10, 4)",2
8701,conv2d_18,"(0, 0, 4, 47)",13
8702,conv2d_18,"(2, 2, 27, 29)",6
8703,conv2d_18,"(1, 1, 15, 57)",8
8704,conv2d_18,"(0, 1, 27, 25)",13
8705,conv2d_18,"(2, 0, 38, 43)",8
8706,conv2d_18,"(0, 1, 50, 51)",24
8707,conv2d_18,"(0, 2, 51, 61)",2
8708,conv2d_18,"(0, 2, 16, 56)",9
8709,conv2d_18,"(1, 0, 29, 24)",8
8710,conv2d_18,"(0, 1, 19, 57)",0
8711,conv2d_18,"(2, 2, 34, 38)",12
8712,conv2d_18,"(0, 1, 20, 4)",11
8713,conv2d_18,"(1, 0, 46, 41)",8
8714,conv2d_18,"(1, 2, 29, 0)",7
8715,conv2d_18,"(0, 2, 14, 5)",10
8716,conv2d_18,"(1, 2, 50, 39)",14
8717,conv2d_18,"(2, 1, 23, 31)",15
8718,conv2d_18,"(1, 0, 38, 46)",16
8719,conv2d_18,"(0, 2, 12, 40)",24
8720,conv2d_18,"(2, 0, 41, 59)",25
8721,conv2d_18,"(1, 1, 55, 52)",28
8722,conv2d_18,"(1, 0, 8, 18)",1
8723,conv2d_18,"(0, 1, 34, 30)",6
8724,conv2d_18,"(0, 1, 6, 35)",6
8725,conv2d_18,"(2, 0, 23, 24)",28
8726,conv2d_18,"(1, 1, 27, 31)",6
8727,conv2d_18,"(1, 0, 38, 26)",29
8728,conv2d_18,"(1, 2, 14, 1)",5
8729,conv2d_18,"(0, 1, 47, 30)",14
8730,conv2d_18,"(2, 1, 16, 3)",5
8731,conv2d_18,"(0, 0, 54, 5)",24
8732,conv2d_18,"(1, 1, 21, 60)",28
8733,conv2d_18,"(1, 0, 37, 26)",14
8734,conv2d_18,"(0, 1, 36, 21)",18
8735,conv2d_18,"(2, 1, 4, 28)",4
8736,conv2d_18,"(0, 1, 20, 17)",30
8737,conv2d_18,"(1, 2, 39, 25)",26
8738,conv2d_18,"(2, 2, 0, 27)",17
8739,conv2d_18,"(1, 0, 59, 33)",23
8740,conv2d_18,"(1, 2, 11, 20)",16
8741,conv2d_18,"(1, 2, 39, 21)",3
8742,conv2d_18,"(1, 0, 45, 60)",22
8743,conv2d_18,"(0, 0, 1, 37)",13
8744,conv2d_18,"(0, 1, 39, 8)",9
8745,conv2d_18,"(0, 1, 44, 45)",1
8746,conv2d_18,"(0, 0, 0, 36)",16
8747,conv2d_18,"(0, 2, 22, 19)",14
8748,conv2d_18,"(0, 2, 22, 15)",13
8749,conv2d_18,"(1, 2, 0, 43)",7
8750,conv2d_18,"(0, 1, 39, 27)",19
8751,conv2d_18,"(0, 1, 60, 24)",8
8752,conv2d_18,"(2, 0, 53, 39)",31
8753,conv2d_18,"(0, 1, 31, 1)",19
8754,conv2d_18,"(1, 2, 3, 54)",7
8755,conv2d_18,"(1, 2, 53, 24)",20
8756,conv2d_18,"(1, 1, 14, 33)",6
8757,conv2d_18,"(0, 2, 59, 12)",17
8758,conv2d_18,"(0, 1, 7, 28)",15
8759,conv2d_18,"(2, 2, 32, 14)",20
8760,conv2d_18,"(0, 0, 36, 43)",15
8761,conv2d_18,"(0, 1, 6, 48)",23
8762,conv2d_18,"(0, 1, 28, 62)",1
8763,conv2d_18,"(2, 2, 60, 20)",10
8764,conv2d_18,"(0, 0, 34, 47)",28
8765,conv2d_18,"(0, 0, 3, 19)",31
8766,conv2d_18,"(2, 1, 63, 35)",29
8767,conv2d_18,"(1, 1, 24, 52)",23
8768,conv2d_18,"(1, 2, 0, 60)",17
8769,conv2d_18,"(1, 2, 8, 45)",1
8770,conv2d_18,"(2, 2, 21, 1)",2
8771,conv2d_18,"(1, 0, 63, 2)",19
8772,conv2d_18,"(2, 2, 31, 5)",9
8773,conv2d_18,"(1, 1, 49, 51)",8
8774,conv2d_18,"(0, 1, 14, 31)",10
8775,conv2d_18,"(2, 0, 6, 56)",0
8776,conv2d_18,"(2, 1, 55, 46)",26
8777,conv2d_18,"(1, 1, 48, 43)",9
8778,conv2d_18,"(1, 0, 43, 12)",9
8779,conv2d_18,"(0, 1, 20, 60)",5
8780,conv2d_18,"(0, 0, 33, 7)",31
8781,conv2d_18,"(0, 0, 26, 1)",3
8782,conv2d_18,"(1, 2, 53, 43)",26
8783,conv2d_18,"(0, 2, 21, 45)",27
8784,conv2d_18,"(2, 1, 6, 43)",29
8785,conv2d_18,"(0, 2, 4, 0)",29
8786,conv2d_18,"(2, 1, 19, 45)",31
8787,conv2d_18,"(0, 2, 5, 7)",3
8788,conv2d_18,"(0, 2, 19, 14)",18
8789,conv2d_18,"(1, 0, 13, 43)",18
8790,conv2d_18,"(2, 0, 10, 35)",11
8791,conv2d_18,"(0, 2, 37, 9)",14
8792,conv2d_18,"(2, 2, 31, 0)",28
8793,conv2d_18,"(1, 0, 34, 54)",30
8794,conv2d_18,"(0, 2, 23, 38)",12
8795,conv2d_18,"(1, 0, 20, 61)",19
8796,conv2d_18,"(2, 0, 31, 48)",11
8797,conv2d_18,"(0, 1, 23, 28)",17
8798,conv2d_18,"(0, 0, 1, 9)",27
8799,conv2d_18,"(0, 1, 59, 28)",28
8800,conv2d_18,"(1, 2, 33, 13)",21
8801,conv2d_18,"(0, 0, 51, 27)",30
8802,conv2d_18,"(2, 2, 15, 24)",25
8803,conv2d_18,"(2, 1, 56, 19)",27
8804,conv2d_18,"(1, 0, 27, 37)",15
8805,conv2d_18,"(2, 2, 58, 26)",2
8806,conv2d_18,"(1, 2, 2, 55)",9
8807,conv2d_18,"(2, 0, 30, 9)",29
8808,conv2d_18,"(2, 2, 31, 19)",9
8809,conv2d_18,"(2, 2, 17, 33)",6
8810,conv2d_18,"(2, 1, 52, 62)",21
8811,conv2d_18,"(0, 1, 21, 9)",28
8812,conv2d_18,"(0, 1, 38, 32)",18
8813,conv2d_18,"(1, 2, 45, 38)",24
8814,conv2d_18,"(2, 0, 42, 20)",18
8815,conv2d_18,"(0, 0, 6, 28)",6
8816,conv2d_18,"(1, 1, 12, 28)",2
8817,conv2d_18,"(2, 0, 40, 12)",29
8818,conv2d_18,"(2, 2, 20, 39)",17
8819,conv2d_18,"(0, 0, 21, 31)",30
8820,conv2d_18,"(2, 2, 53, 25)",0
8821,conv2d_18,"(2, 2, 32, 17)",27
8822,conv2d_18,"(2, 2, 2, 46)",1
8823,conv2d_18,"(1, 1, 54, 27)",8
8824,conv2d_18,"(2, 2, 29, 34)",5
8825,conv2d_18,"(1, 1, 53, 60)",20
8826,conv2d_18,"(2, 2, 13, 60)",9
8827,conv2d_18,"(0, 2, 37, 30)",6
8828,conv2d_18,"(1, 0, 50, 62)",20
8829,conv2d_18,"(1, 1, 5, 47)",18
8830,conv2d_18,"(1, 2, 40, 4)",11
8831,conv2d_18,"(1, 1, 61, 19)",29
8832,conv2d_18,"(0, 1, 34, 54)",5
8833,conv2d_18,"(2, 1, 34, 2)",8
8834,conv2d_18,"(1, 1, 8, 10)",3
8835,conv2d_18,"(2, 2, 47, 56)",6
8836,conv2d_18,"(1, 2, 49, 9)",22
8837,conv2d_18,"(1, 2, 42, 12)",0
8838,conv2d_18,"(0, 1, 50, 12)",17
8839,conv2d_18,"(0, 1, 17, 63)",15
8840,conv2d_18,"(0, 2, 0, 17)",6
8841,conv2d_18,"(1, 0, 61, 61)",27
8842,conv2d_18,"(2, 0, 31, 2)",13
8843,conv2d_18,"(2, 0, 29, 15)",25
8844,conv2d_18,"(0, 0, 6, 12)",29
8845,conv2d_18,"(0, 2, 24, 33)",26
8846,conv2d_18,"(2, 2, 63, 57)",27
8847,conv2d_18,"(0, 2, 57, 52)",4
8848,conv2d_18,"(0, 0, 0, 55)",30
8849,conv2d_18,"(0, 0, 61, 1)",17
8850,conv2d_18,"(0, 0, 0, 42)",12
8851,conv2d_18,"(1, 1, 37, 45)",6
8852,conv2d_18,"(0, 0, 45, 31)",19
8853,conv2d_18,"(1, 0, 55, 55)",30
8854,conv2d_18,"(0, 2, 56, 15)",31
8855,conv2d_18,"(2, 1, 35, 57)",21
8856,conv2d_18,"(0, 1, 54, 18)",7
8857,conv2d_18,"(0, 0, 57, 24)",13
8858,conv2d_18,"(0, 1, 13, 39)",12
8859,conv2d_18,"(2, 2, 25, 52)",15
8860,conv2d_18,"(2, 2, 22, 16)",21
8861,conv2d_18,"(1, 0, 38, 14)",11
8862,conv2d_18,"(1, 1, 63, 56)",1
8863,conv2d_18,"(1, 0, 39, 4)",15
8864,conv2d_18,"(1, 2, 27, 49)",8
8865,conv2d_18,"(1, 1, 40, 12)",31
8866,conv2d_18,"(2, 0, 45, 1)",24
8867,conv2d_18,"(0, 1, 41, 59)",19
8868,conv2d_18,"(0, 1, 11, 18)",31
8869,conv2d_18,"(2, 2, 17, 48)",28
8870,conv2d_18,"(2, 0, 47, 29)",16
8871,conv2d_18,"(2, 0, 5, 20)",24
8872,conv2d_18,"(1, 1, 10, 34)",6
8873,conv2d_18,"(0, 1, 26, 38)",29
8874,conv2d_18,"(2, 1, 57, 61)",21
8875,conv2d_18,"(1, 1, 3, 63)",19
8876,conv2d_18,"(0, 0, 39, 54)",19
8877,conv2d_18,"(1, 1, 42, 35)",26
8878,conv2d_18,"(1, 2, 32, 60)",7
8879,conv2d_18,"(2, 1, 35, 51)",9
8880,conv2d_18,"(1, 2, 51, 14)",28
8881,conv2d_18,"(0, 2, 36, 19)",9
8882,conv2d_18,"(0, 0, 45, 59)",3
8883,conv2d_18,"(1, 2, 42, 36)",19
8884,conv2d_18,"(1, 2, 47, 36)",16
8885,conv2d_18,"(1, 0, 41, 38)",0
8886,conv2d_18,"(0, 0, 18, 44)",0
8887,conv2d_18,"(2, 2, 17, 12)",7
8888,conv2d_18,"(0, 1, 41, 21)",13
8889,conv2d_18,"(1, 1, 61, 13)",16
8890,conv2d_18,"(1, 1, 59, 16)",22
8891,conv2d_18,"(0, 1, 44, 30)",3
8892,conv2d_18,"(1, 0, 63, 37)",14
8893,conv2d_18,"(1, 1, 43, 20)",5
8894,conv2d_18,"(2, 0, 11, 63)",22
8895,conv2d_18,"(0, 0, 39, 62)",31
8896,conv2d_18,"(2, 2, 8, 60)",1
8897,conv2d_18,"(2, 1, 53, 44)",13
8898,conv2d_18,"(0, 0, 19, 60)",20
8899,conv2d_18,"(2, 2, 29, 0)",8
8900,conv2d_18,"(0, 1, 48, 33)",12
8901,conv2d_18,"(0, 0, 53, 23)",20
8902,conv2d_18,"(1, 0, 4, 19)",10
8903,conv2d_18,"(2, 0, 23, 39)",18
8904,conv2d_18,"(1, 2, 34, 24)",27
8905,conv2d_18,"(2, 1, 27, 59)",5
8906,conv2d_18,"(1, 0, 16, 24)",12
8907,conv2d_18,"(1, 2, 42, 61)",13
8908,conv2d_18,"(2, 0, 35, 50)",21
8909,conv2d_18,"(1, 0, 49, 36)",29
8910,conv2d_18,"(0, 2, 31, 37)",22
8911,conv2d_18,"(0, 2, 27, 25)",9
8912,conv2d_18,"(0, 2, 50, 39)",28
8913,conv2d_18,"(0, 1, 12, 22)",24
8914,conv2d_18,"(1, 1, 20, 19)",10
8915,conv2d_18,"(0, 2, 44, 3)",4
8916,conv2d_18,"(1, 0, 2, 37)",14
8917,conv2d_18,"(1, 1, 7, 44)",24
8918,conv2d_18,"(2, 1, 35, 62)",24
8919,conv2d_18,"(2, 1, 15, 5)",29
8920,conv2d_18,"(2, 0, 38, 8)",6
8921,conv2d_18,"(1, 2, 38, 59)",27
8922,conv2d_18,"(0, 0, 29, 54)",4
8923,conv2d_18,"(2, 1, 31, 59)",4
8924,conv2d_18,"(1, 2, 0, 11)",27
8925,conv2d_18,"(2, 0, 22, 19)",18
8926,conv2d_18,"(0, 0, 43, 5)",19
8927,conv2d_18,"(1, 2, 44, 15)",3
8928,conv2d_18,"(1, 0, 22, 35)",28
8929,conv2d_18,"(0, 2, 25, 15)",0
8930,conv2d_18,"(1, 1, 35, 32)",3
8931,conv2d_18,"(0, 2, 45, 38)",14
8932,conv2d_18,"(2, 0, 31, 59)",29
8933,conv2d_18,"(0, 1, 16, 33)",12
8934,conv2d_18,"(2, 2, 59, 35)",27
8935,conv2d_18,"(0, 0, 0, 0)",20
8936,conv2d_18,"(1, 2, 29, 33)",13
8937,conv2d_18,"(0, 0, 11, 12)",22
8938,conv2d_18,"(2, 2, 11, 54)",20
8939,conv2d_18,"(1, 2, 17, 52)",3
8940,conv2d_18,"(1, 0, 26, 5)",27
8941,conv2d_18,"(1, 0, 14, 63)",25
8942,conv2d_18,"(1, 1, 10, 31)",22
8943,conv2d_18,"(0, 2, 61, 59)",29
8944,conv2d_18,"(1, 0, 10, 32)",2
8945,conv2d_18,"(0, 1, 62, 28)",12
8946,conv2d_18,"(2, 2, 51, 31)",15
8947,conv2d_18,"(1, 2, 28, 57)",9
8948,conv2d_18,"(1, 2, 47, 23)",18
8949,conv2d_18,"(2, 1, 38, 17)",4
8950,conv2d_18,"(2, 2, 40, 21)",30
8951,conv2d_18,"(2, 1, 13, 44)",21
8952,conv2d_18,"(0, 2, 19, 12)",6
8953,conv2d_18,"(0, 0, 60, 54)",24
8954,conv2d_18,"(0, 2, 2, 5)",6
8955,conv2d_18,"(2, 0, 28, 40)",5
8956,conv2d_18,"(1, 1, 42, 21)",17
8957,conv2d_18,"(0, 2, 40, 22)",31
8958,conv2d_18,"(0, 0, 49, 12)",5
8959,conv2d_18,"(1, 1, 5, 17)",31
8960,conv2d_18,"(0, 2, 50, 31)",7
8961,conv2d_18,"(0, 1, 35, 7)",16
8962,conv2d_18,"(2, 0, 34, 29)",2
8963,conv2d_18,"(2, 2, 26, 50)",4
8964,conv2d_18,"(1, 0, 8, 5)",4
8965,conv2d_18,"(2, 0, 23, 31)",17
8966,conv2d_18,"(2, 2, 31, 20)",31
8967,conv2d_18,"(1, 2, 20, 18)",24
8968,conv2d_18,"(0, 1, 18, 61)",5
8969,conv2d_18,"(2, 1, 4, 24)",12
8970,conv2d_18,"(0, 2, 59, 13)",18
8971,conv2d_18,"(1, 0, 57, 63)",5
8972,conv2d_18,"(1, 1, 14, 44)",0
8973,conv2d_18,"(0, 0, 55, 47)",2
8974,conv2d_18,"(0, 1, 31, 40)",17
8975,conv2d_18,"(2, 1, 52, 39)",27
8976,conv2d_18,"(0, 0, 28, 36)",1
8977,conv2d_18,"(1, 2, 56, 15)",11
8978,conv2d_18,"(2, 0, 40, 6)",25
8979,conv2d_18,"(0, 1, 7, 41)",19
8980,conv2d_18,"(2, 2, 43, 12)",6
8981,conv2d_18,"(1, 1, 56, 22)",19
8982,conv2d_18,"(1, 0, 59, 6)",1
8983,conv2d_18,"(1, 2, 62, 24)",13
8984,conv2d_18,"(1, 1, 51, 8)",23
8985,conv2d_18,"(0, 2, 59, 14)",20
8986,conv2d_18,"(0, 2, 52, 60)",25
8987,conv2d_18,"(2, 1, 26, 44)",5
8988,conv2d_18,"(2, 1, 5, 20)",22
8989,conv2d_18,"(2, 0, 11, 5)",27
8990,conv2d_18,"(1, 1, 36, 14)",23
8991,conv2d_18,"(0, 1, 18, 18)",19
8992,conv2d_18,"(0, 0, 30, 62)",2
8993,conv2d_18,"(2, 0, 0, 12)",24
8994,conv2d_18,"(2, 0, 45, 5)",11
8995,conv2d_18,"(1, 2, 57, 33)",5
8996,conv2d_18,"(2, 0, 7, 14)",6
8997,conv2d_18,"(1, 2, 58, 58)",2
8998,conv2d_18,"(1, 2, 6, 35)",27
8999,conv2d_18,"(0, 2, 54, 24)",8
9000,conv2d_18,"(1, 1, 56, 6)",13
9001,conv2d_18,"(2, 1, 54, 63)",19
9002,conv2d_18,"(2, 2, 31, 27)",7
9003,conv2d_18,"(1, 0, 11, 57)",11
9004,conv2d_18,"(1, 1, 18, 35)",29
9005,conv2d_18,"(1, 2, 9, 62)",7
9006,conv2d_18,"(1, 2, 51, 26)",11
9007,conv2d_18,"(0, 0, 60, 60)",17
9008,conv2d_18,"(1, 2, 34, 17)",27
9009,conv2d_18,"(1, 0, 44, 31)",2
9010,conv2d_18,"(1, 2, 60, 58)",24
9011,conv2d_18,"(2, 2, 58, 55)",18
9012,conv2d_18,"(2, 2, 12, 55)",16
9013,conv2d_18,"(2, 2, 47, 45)",16
9014,conv2d_18,"(1, 2, 25, 9)",9
9015,conv2d_18,"(0, 2, 61, 54)",2
9016,conv2d_18,"(2, 0, 1, 24)",18
9017,conv2d_18,"(2, 2, 12, 26)",26
9018,conv2d_18,"(0, 1, 5, 46)",6
9019,conv2d_18,"(0, 0, 13, 51)",25
9020,conv2d_18,"(1, 0, 22, 18)",25
9021,conv2d_18,"(1, 2, 32, 12)",22
9022,conv2d_18,"(0, 2, 32, 34)",15
9023,conv2d_18,"(1, 0, 57, 33)",11
9024,conv2d_18,"(1, 0, 48, 31)",6
9025,conv2d_18,"(1, 1, 44, 41)",1
9026,conv2d_18,"(2, 2, 5, 54)",31
9027,conv2d_18,"(2, 1, 10, 62)",25
9028,conv2d_18,"(1, 1, 34, 19)",26
9029,conv2d_18,"(1, 0, 28, 33)",16
9030,conv2d_18,"(0, 0, 52, 9)",19
9031,conv2d_18,"(1, 0, 26, 41)",16
9032,conv2d_18,"(0, 2, 37, 21)",7
9033,conv2d_18,"(2, 1, 37, 58)",2
9034,conv2d_18,"(1, 2, 47, 0)",6
9035,conv2d_18,"(0, 1, 56, 58)",15
9036,conv2d_18,"(2, 0, 33, 15)",26
9037,conv2d_18,"(0, 1, 15, 22)",27
9038,conv2d_18,"(2, 1, 15, 26)",17
9039,conv2d_18,"(2, 2, 21, 40)",23
9040,conv2d_18,"(0, 2, 39, 39)",29
9041,conv2d_18,"(1, 0, 44, 58)",3
9042,conv2d_18,"(0, 0, 2, 4)",24
9043,conv2d_18,"(1, 1, 49, 57)",26
9044,conv2d_18,"(0, 1, 32, 52)",31
9045,conv2d_18,"(1, 0, 38, 60)",10
9046,conv2d_18,"(0, 2, 24, 3)",8
9047,conv2d_18,"(1, 0, 28, 63)",16
9048,conv2d_18,"(1, 1, 61, 8)",15
9049,conv2d_18,"(0, 0, 31, 11)",6
9050,conv2d_18,"(0, 1, 4, 29)",10
9051,conv2d_18,"(0, 1, 47, 55)",4
9052,conv2d_18,"(0, 1, 40, 2)",24
9053,conv2d_18,"(1, 0, 63, 23)",29
9054,conv2d_18,"(1, 1, 1, 54)",25
9055,conv2d_18,"(2, 1, 57, 60)",26
9056,conv2d_18,"(1, 2, 58, 20)",17
9057,conv2d_18,"(1, 0, 11, 51)",16
9058,conv2d_18,"(2, 1, 0, 0)",12
9059,conv2d_18,"(2, 0, 16, 62)",6
9060,conv2d_18,"(2, 1, 39, 43)",19
9061,conv2d_18,"(0, 0, 57, 12)",5
9062,conv2d_18,"(2, 1, 58, 60)",25
9063,conv2d_18,"(2, 2, 20, 6)",25
9064,conv2d_18,"(2, 2, 29, 31)",30
9065,conv2d_18,"(0, 0, 60, 53)",31
9066,conv2d_18,"(1, 1, 19, 22)",7
9067,conv2d_18,"(2, 1, 36, 42)",28
9068,conv2d_18,"(2, 0, 35, 54)",1
9069,conv2d_18,"(1, 1, 42, 30)",0
9070,conv2d_18,"(1, 0, 31, 35)",25
9071,conv2d_18,"(1, 0, 18, 60)",10
9072,conv2d_18,"(1, 1, 57, 10)",12
9073,conv2d_18,"(1, 2, 62, 60)",15
9074,conv2d_18,"(0, 0, 56, 28)",15
9075,conv2d_18,"(0, 2, 48, 20)",10
9076,conv2d_18,"(2, 2, 51, 34)",1
9077,conv2d_18,"(2, 2, 44, 0)",2
9078,conv2d_18,"(0, 2, 54, 21)",2
9079,conv2d_18,"(0, 0, 24, 6)",8
9080,conv2d_18,"(1, 1, 39, 11)",17
9081,conv2d_18,"(0, 1, 25, 21)",23
9082,conv2d_18,"(0, 0, 19, 18)",17
9083,conv2d_18,"(1, 2, 46, 10)",0
9084,conv2d_18,"(0, 0, 31, 10)",13
9085,conv2d_18,"(1, 2, 33, 29)",17
